26/05/18 22:32:18.873 : INFO  : OK : Created new logfile: c:\tmp\20180526\VS_1_20180526223216.log
26/05/18 22:33:19.638 : INFO  : OK : Unloaded Thread_Load_Cameras.
26/05/18 22:33:19.648 : INFO  : OK : Try to IO modules ...
26/05/18 22:33:19.759 : INFO  : OK : Starting Async socket listen for port : 8040
26/05/18 22:33:19.778 : INFO  : OK : Starting Async socket listen wait for port : 8051
26/05/18 22:33:19.796 : WARN  : WARNING 1 : Waiting for connection...port : 8051
26/05/18 22:33:19.796 : WARN  : WARNING 1 : Waiting for connection...port : 8040
26/05/18 22:33:19.812 : INFO  : OK : Wait VPAR to start, step 2.
26/05/18 22:33:19.825 : INFO  : OK : Wait VPAR to start.
26/05/18 22:33:19.829 : INFO  : OK : Wait VPAR to start, step 2.
26/05/18 22:33:19.819 : INFO  : OK : Started Thread_ShowGeneralInfo 
26/05/18 22:33:19.801 : WARN  : WARNING 3 : NEXT ID XML 0
26/05/18 22:33:19.800 : INFO  : OK : Started Heartbeat.
26/05/18 22:33:19.820 : INFO  : OK : Started Thread_Send_Results.
26/05/18 22:33:19.820 : INFO  : OK : Started camera status reporting.
26/05/18 22:33:19.878 : INFO  : OK : Starting VPAR ... 
26/05/18 22:33:22.156 : INFO  : OK : Started VPAR ... Country CODE : 201
26/05/18 22:33:22.166 : INFO  : OK : Started VPAR ... Country CODE : 203
26/05/18 22:33:22.177 : INFO  : OK : Started VPAR ... Country CODE : 204
26/05/18 22:33:22.188 : INFO  : OK : Started VPAR ... Country CODE : 208
26/05/18 22:33:22.206 : INFO  : OK : Started VPAR ... Country CODE : 211
26/05/18 22:33:22.214 : WARN  : WARNING 1 : Creating process ... 0
26/05/18 22:33:22.218 : INFO  : OK : Started training engine sender.
26/05/18 22:33:22.218 : INFO  : OK : Started sending results to VPAR.
26/05/18 22:33:22.218 : INFO  : OK : Started training engine sender.
26/05/18 22:33:22.225 : WARN  : WARNING 1 : Creating process ... 1
26/05/18 22:33:22.258 : WARN  : WARNING 1 : Creating process ... 2
26/05/18 22:33:22.268 : WARN  : WARNING 1 : Creating process ... 3
26/05/18 22:33:22.278 : WARN  : WARNING 1 : Creating process ... 4
26/05/18 22:33:22.342 : WARN  : WARNING 1 : Creating process ... 5
26/05/18 22:33:22.369 : WARN  : WARNING 1 : Creating process ... 6
26/05/18 22:33:22.378 : WARN  : WARNING 1 : Creating process ... 7
26/05/18 22:33:22.384 : WARN  : WARNING 1 : Creating process ... 8
26/05/18 22:33:22.393 : WARN  : WARNING 1 : Creating process ... 9
26/05/18 22:33:22.401 : WARN  : WARNING 1 : Creating process ... 10
26/05/18 22:33:22.407 : WARN  : WARNING 1 : Creating process ... 11
26/05/18 22:33:22.413 : WARN  : WARNING 1 : Creating process ... 12
26/05/18 22:33:22.419 : WARN  : WARNING 1 : Creating process ... 13
26/05/18 22:33:22.426 : WARN  : WARNING 1 : Creating process ... 14
26/05/18 22:33:22.433 : WARN  : WARNING 1 : Creating process ... 15
26/05/18 22:33:22.439 : WARN  : WARNING 1 : Creating process ... 16
26/05/18 22:33:22.447 : WARN  : WARNING 1 : Creating process ... 17
26/05/18 22:33:22.454 : WARN  : WARNING 1 : Creating process ... 18
26/05/18 22:33:22.463 : WARN  : WARNING 1 : Creating process ... 19
26/05/18 22:33:22.470 : WARN  : WARNING 1 : Creating process ... 20
26/05/18 22:33:22.491 : INFO  : OK : Try to start Cameras ...
26/05/18 22:33:22.546 : INFO  : OK : Try to Start camera : Subsuelo 2
26/05/18 22:33:25.841 : INFO  : OK : Camera : Subsuelo 2 : Started RTSP Stream
26/05/18 22:33:25.849 : INFO  : OK : Try to Start camera : Subsuelo 1
26/05/18 22:33:25.895 : INFO  : OK : Camera : Subsuelo 1 : Started RTSP Stream
26/05/18 22:33:25.901 : INFO  : OK : Started Cameras.
26/05/18 22:33:25.907 : INFO  : OK : Started Main Subsystems.
26/05/18 22:36:57.296 : INFO  : OK : Read License Plate : AAF1017 ( Uruguay) ) Confidence : 90,39, Character height : 36,00 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
26/05/18 22:36:57.892 : WARN  : WARNING 3: SEND EVENT READ PLATE :  AAF1017
26/05/18 22:37:59.943 : WARN  : WARNING 2 : Cam:2 Plate : IIA1193 Filtered. Reason : Filter min confidence plate not passed. Value: 43,82086
26/05/18 22:38:15.848 : WARN  : WARNING 2 : Cam:2 Plate : KHIU93 Filtered. Reason : Filter min confidence plate not passed. Value: 50,58154
26/05/18 22:38:38.716 : WARN  : WARNING 2 : Cam:2 Plate : HUUI90 Filtered. Reason : Filter min confidence plate not passed. Value: 45,72089
26/05/18 22:38:50.596 : WARN  : WARNING 2 : Cam:2 Plate : TTT11 Filtered. Reason : Filter min confidence plate not passed. Value: 72,43504
26/05/18 22:39:04.666 : WARN  : WARNING 2 : Cam:2 Plate : IIUI93 Filtered. Reason : Filter min confidence plate not passed. Value: 48,09367
26/05/18 22:39:39.584 : WARN  : WARNING 2 : Cam:2 Plate : III1190 Filtered. Reason : Filter min confidence plate not passed. Value: 51,5424
26/05/18 22:40:19.465 : WARN  : WARNING 2 : Cam:2 Plate : IP100 Filtered. Reason : Filter min confidence plate not passed. Value: 45,61727
26/05/18 22:40:31.351 : WARN  : WARNING 2 : Cam:2 Plate : IH321 Filtered. Reason : Filter min confidence plate not passed. Value: 48,39929
26/05/18 22:40:39.660 : WARN  : WARNING 2 : Cam:2 Plate : JIUI93 Filtered. Reason : Filter min confidence plate not passed. Value: 56,02079
26/05/18 22:41:00.803 : WARN  : WARNING 2 : Cam:2 Plate : UIII90 Filtered. Reason : Filter min confidence plate not passed. Value: 52,55432
26/05/18 22:41:01.330 : WARN  : WARNING 2 : Cam:2 Plate : 11118I Filtered. Reason : Filter min confidence plate not passed. Value: 57,67318
26/05/18 22:41:26.996 : WARN  : WARNING 2 : Cam:2 Plate : JHUI98 Filtered. Reason : Filter min confidence plate not passed. Value: 47,94021
26/05/18 22:41:29.677 : WARN  : WARNING 2 : Cam:2 Plate : JTT19 Filtered. Reason : Filter min confidence plate not passed. Value: 58,34003
26/05/18 22:42:19.303 : WARN  : WARNING 2 : Cam:2 Plate : 11011I Filtered. Reason : Filter min confidence plate not passed. Value: 61,84894
26/05/18 22:42:21.670 : WARN  : WARNING 2 : Cam:2 Plate : HTD93 Filtered. Reason : Filter min confidence plate not passed. Value: 47,82372
26/05/18 22:42:48.299 : WARN  : WARNING 2 : Cam:2 Plate : TTT81 Filtered. Reason : Filter min confidence plate not passed. Value: 61,57915
26/05/18 22:43:05.092 : WARN  : WARNING 2 : Cam:2 Plate : IIP100 Filtered. Reason : Filter min confidence plate not passed. Value: 54,47097
26/05/18 22:43:05.342 : WARN  : WARNING 2 : Cam:2 Plate : IIP100 Filtered. Reason : Filter min confidence plate not passed. Value: 54,47097
26/05/18 22:43:18.368 : WARN  : WARNING 2 : Cam:2 Plate : HTT11 Filtered. Reason : Filter min confidence plate not passed. Value: 44,3433
26/05/18 22:43:40.907 : WARN  : WARNING 2 : Cam:2 Plate : SDDW11 Filtered. Reason : Filter min confidence plate not passed. Value: 40,64646
26/05/18 22:44:08.663 : WARN  : WARNING 2 : Cam:2 Plate : VIUI90 Filtered. Reason : Filter min confidence plate not passed. Value: 42,97063
26/05/18 22:44:24.141 : WARN  : WARNING 2 : Cam:2 Plate : TTT11 Filtered. Reason : Filter min confidence plate not passed. Value: 64,45184
26/05/18 22:49:10.678 : WARN  : WARNING 1 : Restarting vlc
26/05/18 23:12:09.861 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 21
26/05/18 23:12:10.481 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 21,42857
26/05/18 23:12:10.766 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 22
26/05/18 23:12:10.916 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 22
26/05/18 23:12:11.126 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 22,28572
26/05/18 23:12:11.361 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 22,42857
26/05/18 23:12:11.992 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 23
26/05/18 23:12:12.297 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 23,71428
26/05/18 23:12:13.337 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Min character height not passed. Value: 23,54545
26/05/18 23:12:13.922 : INFO  : OK : Read License Plate : STX0527 ( Brazil) ) Confidence : 99,90, Character height : 25,38 ,Format: 203, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 0 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
26/05/18 23:12:14.142 : WARN  : WARNING 3: SEND EVENT READ PLATE :  STX0527
26/05/18 23:12:15.442 : WARN  : WARNING 2 : Cam:1 Plate : STX0527 Filtered. Reason : Filter timeout plate not passed.
26/05/18 23:13:36.869 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 61,15924
26/05/18 23:13:37.739 : WARN  : WARNING 2 : Cam:1 Plate : POJ502 Filtered. Reason : Filter min confidence plate not passed. Value: 75,436
26/05/18 23:13:38.449 : WARN  : WARNING 2 : Cam:1 Plate : POI502 Filtered. Reason : Min character height not passed. Value: 22,28572
26/05/18 23:13:38.629 : WARN  : WARNING 2 : Cam:1 Plate : POJ502 Filtered. Reason : Min character height not passed. Value: 22,14286
26/05/18 23:13:39.664 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Min character height not passed. Value: 23,71428
26/05/18 23:13:39.839 : WARN  : WARNING 2 : Cam:1 Plate : POJ542 Filtered. Reason : Filter min confidence plate not passed. Value: 76,46331
26/05/18 23:13:40.394 : WARN  : WARNING 2 : Cam:1 Plate : POJ502 Filtered. Reason : Filter min confidence plate not passed. Value: 72,86687
26/05/18 23:13:40.499 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Min character height not passed. Value: 23,25
26/05/18 23:13:41.209 : WARN  : WARNING 2 : Cam:1 Plate : POI502 Filtered. Reason : Filter min confidence plate not passed. Value: 70,57996
26/05/18 23:13:41.334 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 65,57431
26/05/18 23:13:41.464 : WARN  : WARNING 2 : Cam:1 Plate : POI502 Filtered. Reason : Filter min confidence plate not passed. Value: 76,62142
26/05/18 23:13:42.060 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 64,21222
26/05/18 23:13:42.930 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 67,48559
26/05/18 23:13:43.050 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 74,57653
26/05/18 23:13:43.330 : WARN  : WARNING 2 : Cam:1 Plate : POI542 Filtered. Reason : Filter min confidence plate not passed. Value: 74,69746
26/05/18 23:13:43.805 : INFO  : OK : Read License Plate : POI542 ( Argentina) ) Confidence : 78,89, Character height : 29,88 ,Format: 204, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
26/05/18 23:13:43.930 : WARN  : WARNING 3: SEND EVENT READ PLATE :  POI542
26/05/18 23:13:47.816 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 68,55537
26/05/18 23:13:48.366 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 68,04636
26/05/18 23:13:48.936 : WARN  : WARNING 2 : Cam:2 Plate : NJD481 Filtered. Reason : Filter min confidence plate not passed. Value: 77,92648
26/05/18 23:13:49.186 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 70,53926
26/05/18 23:13:49.571 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 70,42811
26/05/18 23:13:49.796 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 75,29825
26/05/18 23:13:50.011 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 56,9795
26/05/18 23:13:50.191 : WARN  : WARNING 2 : Cam:2 Plate : NJD081 Filtered. Reason : Filter min confidence plate not passed. Value: 60,55495
26/05/18 23:23:25.091 : INFO  : OK : Read License Plate : SBP8285 ( Uruguay) ) Confidence : 88,92, Character height : 28,88 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
26/05/18 23:23:25.236 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SBP8285
26/05/18 23:23:26.721 : WARN  : WARNING 2 : Cam:2 Plate : SBP4828 Filtered. Reason : Filter min confidence plate not passed. Value: 70,11887
26/05/18 23:23:27.466 : WARN  : WARNING 2 : Cam:2 Plate : SBP8285 Filtered. Reason : Filter timeout plate not passed.
26/05/18 23:54:40.859 : WARN  : WARNING 2 : Cam:2 Plate : MA937 Filtered. Reason : Filter min confidence plate not passed. Value: 66,53725
26/05/18 23:54:41.489 : WARN  : WARNING 2 : Cam:2 Plate : MAR9327 Filtered. Reason : Filter min confidence plate not passed. Value: 59,83422
26/05/18 23:54:41.689 : WARN  : WARNING 2 : Cam:2 Plate : MAR9377 Filtered. Reason : Filter min confidence plate not passed. Value: 66,74292
26/05/18 23:54:42.050 : WARN  : WARNING 2 : Cam:2 Plate : MAR9377 Filtered. Reason : Filter min confidence plate not passed. Value: 74,8174
26/05/18 23:54:42.500 : WARN  : WARNING 2 : Cam:2 Plate : MAR9377 Filtered. Reason : Filter min confidence plate not passed. Value: 77,33213
26/05/18 23:54:43.535 : INFO  : OK : Read License Plate : MAW9377 ( Uruguay) ) Confidence : 78,04, Character height : 34,83 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 0 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
26/05/18 23:54:43.700 : WARN  : WARNING 3: SEND EVENT READ PLATE :  MAW9377
26/05/18 23:56:32.386 : INFO  : OK : Read License Plate : SAB3675 ( Uruguay) ) Confidence : 86,60, Character height : 42,50 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 0 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
26/05/18 23:56:32.542 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SAB3675
27/05/18 00:26:17.052 : WARN  : WARNING 2 : Cam:1 Plate : SBY2707 Filtered. Reason : Min character height not passed. Value: 22,83333
27/05/18 00:26:17.207 : WARN  : WARNING 2 : Cam:1 Plate : SBY2707 Filtered. Reason : Min character height not passed. Value: 23
27/05/18 00:26:17.327 : WARN  : WARNING 2 : Cam:1 Plate : SBY2707 Filtered. Reason : Min character height not passed. Value: 22,83333
27/05/18 00:26:19.437 : INFO  : OK : Read License Plate : SBY2707 ( Uruguay) ) Confidence : 88,38, Character height : 26,17 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 00:26:19.913 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SBY2707
27/05/18 00:26:20.628 : WARN  : WARNING 2 : Cam:1 Plate : SBY2707 Filtered. Reason : Filter timeout plate not passed.
27/05/18 00:27:24.510 : WARN  : WARNING 2 : Cam:1 Plate : SBU7650 Filtered. Reason : Min character height not passed. Value: 22,83333
27/05/18 00:27:24.675 : WARN  : WARNING 2 : Cam:1 Plate : SBU7650 Filtered. Reason : Min character height not passed. Value: 22,5
27/05/18 00:27:24.780 : WARN  : WARNING 2 : Cam:1 Plate : SBU7650 Filtered. Reason : Min character height not passed. Value: 23,42857
27/05/18 00:27:27.511 : INFO  : OK : Read License Plate : SBU7650 ( Uruguay) ) Confidence : 99,90, Character height : 28,17 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 00:27:27.611 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SBU7650
27/05/18 00:27:28.701 : WARN  : WARNING 2 : Cam:1 Plate : SBU7650 Filtered. Reason : Filter timeout plate not passed.
27/05/18 00:27:29.946 : WARN  : WARNING 2 : Cam:1 Plate : SBU7650 Filtered. Reason : Filter timeout plate not passed.
27/05/18 00:32:40.568 : INFO  : OK : Read License Plate : SAX2513 ( Uruguay) ) Confidence : 98,96, Character height : 52,25 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
27/05/18 00:32:40.703 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SAX2513
27/05/18 00:34:04.675 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Min character height not passed. Value: 21,71428
27/05/18 00:34:04.850 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Min character height not passed. Value: 22
27/05/18 00:34:05.185 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Min character height not passed. Value: 22,57143
27/05/18 00:34:05.290 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Min character height not passed. Value: 23,375
27/05/18 00:34:05.480 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Min character height not passed. Value: 23,42857
27/05/18 00:34:07.161 : INFO  : OK : Read License Plate : SCJ2031 ( Uruguay) ) Confidence : 99,90, Character height : 28,00 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 00:34:07.306 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SCJ2031
27/05/18 00:34:07.861 : WARN  : WARNING 2 : Cam:1 Plate : SCJ2031 Filtered. Reason : Filter timeout plate not passed.
27/05/18 00:51:46.441 : INFO  : OK : Read License Plate : AAP7041 ( Uruguay) ) Confidence : 99,47, Character height : 27,14 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
27/05/18 00:51:46.571 : WARN  : WARNING 3: SEND EVENT READ PLATE :  AAP7041
27/05/18 00:51:47.656 : WARN  : WARNING 2 : Cam:2 Plate : AAP7041 Filtered. Reason : Filter timeout plate not passed.
27/05/18 01:20:15.376 : INFO  : OK : Read License Plate : SBP8285 ( Uruguay) ) Confidence : 96,54, Character height : 42,00 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 2 
27/05/18 01:20:15.761 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SBP8285
27/05/18 01:20:16.407 : WARN  : WARNING 2 : Cam:2 Plate : SBP8285 Filtered. Reason : Filter timeout plate not passed.
27/05/18 01:20:16.742 : WARN  : WARNING 2 : Cam:2 Plate : SBP8285 Filtered. Reason : Filter timeout plate not passed.
27/05/18 01:26:40.968 : INFO  : OK : Read License Plate : SCK7405 ( Uruguay) ) Confidence : 99,90, Character height : 35,29 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 01:26:41.113 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SCK7405
27/05/18 01:26:41.783 : WARN  : WARNING 2 : Cam:1 Plate : SCK7405 Filtered. Reason : Filter timeout plate not passed.
27/05/18 01:26:42.313 : WARN  : WARNING 2 : Cam:1 Plate : SCK7405 Filtered. Reason : Min character height not passed. Value: 23,85714
27/05/18 01:26:42.433 : WARN  : WARNING 2 : Cam:1 Plate : SCK7405 Filtered. Reason : Min character height not passed. Value: 23,57143
27/05/18 01:26:42.573 : WARN  : WARNING 2 : Cam:1 Plate : SCK7405 Filtered. Reason : Min character height not passed. Value: 22,42857
27/05/18 01:26:43.379 : WARN  : WARNING 2 : Cam:1 Plate : SCK7405 Filtered. Reason : Filter timeout plate not passed.
27/05/18 04:25:08.686 : INFO  : OK : Read License Plate : LAB449 ( Uruguay) ) Confidence : 88,79, Character height : 38,67 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 04:25:09.486 : WARN  : WARNING 3: SEND EVENT READ PLATE :  LAB449
27/05/18 04:25:09.531 : INFO  : OK : Read License Plate : LAB4494 ( Uruguay) ) Confidence : 85,24, Character height : 33,43 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: -1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 04:25:09.626 : WARN  : WARNING 3: SEND EVENT READ PLATE :  LAB4494
27/05/18 04:25:10.796 : WARN  : WARNING 2 : Cam:1 Plate : LAB4494 Filtered. Reason : Filter timeout plate not passed.
27/05/18 04:25:12.747 : WARN  : WARNING 2 : Cam:1 Plate : LAB4494 Filtered. Reason : Filter timeout plate not passed.
27/05/18 05:19:38.197 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 22
27/05/18 05:19:38.357 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 21,25
27/05/18 05:19:38.572 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 22,28572
27/05/18 05:19:38.702 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 22,28572
27/05/18 05:19:38.977 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 23
27/05/18 05:19:39.137 : WARN  : WARNING 2 : Cam:1 Plate : SBZ4872 Filtered. Reason : Min character height not passed. Value: 23,14286
27/05/18 05:19:40.918 : INFO  : OK : Read License Plate : SBZ4872 ( Uruguay) ) Confidence : 98,77, Character height : 30,25 ,Format: 211, Speed: -1,00 km/h , Speed Confidence  0,00 , Direction: 1 , Lane 0, Make , Make Confidence 0, Color , Color Confidence 0 Camera : Subsuelo 1 
27/05/18 05:19:41.138 : WARN  : WARNING 3: SEND EVENT READ PLATE :  SBZ4872
